,Unnamed: 0,Cd,name,num_Movie,filmos,num_Movie_edited,difference
5602,5602,20365426,이승규,1,['양자물리학'],1,0
5603,5603,20365435,조두영,1,['양자물리학'],1,0
5604,5604,20365436,최태민,1,['양자물리학'],1,0
5605,5605,20365427,진원조,2,"['양자물리학', '세자매']",2,0
5606,5606,20365428,심근영,1,['양자물리학'],1,0
5607,5607,20365437,심지혜,1,['양자물리학'],1,0
5608,5608,20365429,오지혜,1,['양자물리학'],1,0
5609,5609,20365430,송나윤,1,['양자물리학'],1,0
5610,5610,20365438,정민경,2,"['양자물리학', '세자매']",2,0
5611,5611,20365439,김승범,1,['양자물리학'],1,0
5612,5612,20365440,서수영,2,"['양자물리학', '파이프라인']",2,0
5613,5613,20365441,왕봄,2,"['양자물리학', '양자물리학']",1,1
5614,5614,20365442,문우빈,1,['양자물리학'],1,0
5615,5615,20365443,윤민혁,1,['양자물리학'],1,0
5616,5616,20365461,김진형,6,"['양자물리학', '양자물리학', '더 킬러: 죽어도 되는 아이', '한산: 용의 출현', '육사오(6/45)', '한산 리덕스']",5,1
5617,5617,20365444,김진형,2,"['양자물리학', '양자물리학']",1,1
5618,5618,20365472,백초아,2,"['양자물리학', '양자물리학']",1,1
5619,5619,20365445,백초아,2,"['양자물리학', '양자물리학']",1,1
5620,5620,20365446,조은아,1,['양자물리학'],1,0
5621,5621,20365447,유빈,1,['양자물리학'],1,0
5622,5622,20365448,조혜빈,1,['양자물리학'],1,0
5623,5623,20365449,김다연,1,['양자물리학'],1,0
5624,5624,20365450,주해리,1,['양자물리학'],1,0
5625,5625,20365452,최효주,1,['양자물리학'],1,0
5626,5626,20365453,손정화,1,['양자물리학'],1,0
5627,5627,20365451,조아진,1,['양자물리학'],1,0
5628,5628,20365473,강기원,2,"['양자물리학', '외계+인 1부']",2,0
5629,5629,20365454,선혜진,1,['양자물리학'],1,0
5630,5630,20365455,정은정,1,['양자물리학'],1,0
5631,5631,20365456,포세연,1,['양자물리학'],1,0
5632,5632,20365474,전아영,1,['양자물리학'],1,0
5633,5633,20365457,조윤주,1,['양자물리학'],1,0
5634,5634,20365475,신지웅,1,['양자물리학'],1,0
5635,5635,20365476,이지예,1,['양자물리학'],1,0
5636,5636,20365458,조한이,1,['양자물리학'],1,0
5637,5637,20365477,최담,1,['양자물리학'],1,0
5638,5638,20365459,차도빈,1,['양자물리학'],1,0
5639,5639,20365460,김요한,2,"['양자물리학', '인민을 위해 복무하라']",2,0
5640,5640,20365479,류시안,2,"['양자물리학', '데시벨']",2,0
5641,5641,20365462,이강빈,1,['양자물리학'],1,0
5642,5642,20365463,박성익,1,['양자물리학'],1,0
5643,5643,20365480,강정훈,2,"['양자물리학', '유체이탈자']",2,0
5644,5644,20365481,김세영,1,['양자물리학'],1,0
5645,5645,20365482,김예빈,1,['양자물리학'],1,0
5646,5646,20365464,박희은,3,"['양자물리학', '내겐 너무 소중한 너', '비상선언']",3,0
5647,5647,20365483,김소현,1,['양자물리학'],1,0
5648,5648,20365465,조나나,1,['양자물리학'],1,0
5649,5649,20365484,김세리,1,['양자물리학'],1,0
5650,5650,20365485,왕나경,3,"['양자물리학', '소리꾼', '뜨거운 피']",3,0
5651,5651,20365486,이채유,1,['양자물리학'],1,0
5652,5652,20365467,이현아,1,['양자물리학'],1,0
5653,5653,20365487,이혜원,1,['양자물리학'],1,0
5654,5654,20365468,이서경,2,"['양자물리학', '유체이탈자']",2,0
5655,5655,20365469,차정훈,1,['양자물리학'],1,0
5656,5656,20365489,이현우,2,"['양자물리학', '애비규환']",2,0
5657,5657,20365490,김승호,1,['양자물리학'],1,0
5658,5658,20365470,이시영,1,['양자물리학'],1,0
5659,5659,20365491,박지헌,1,['양자물리학'],1,0
5660,5660,20133843,최태준,1,['양자물리학'],1,0
5661,5661,20342679,이태경,2,"['양자물리학', '반도']",2,0
5662,5662,10009288,다니엘 래드클리프,4,"['플레이모빌: 더 무비', '건즈 아킴보', '프리즌 이스케이프', '로스트 시티']",4,0
5663,5663,20282609,방연지,1,['극장판 반지의 비밀일기'],1,0
5664,5664,20261429,채민지,1,['극장판 반지의 비밀일기'],1,0
5665,5665,10067349,조진숙,1,['극장판 반지의 비밀일기'],1,0
5666,5666,20282589,여윤미,1,['극장판 반지의 비밀일기'],1,0
5667,5667,20362552,박상훈,2,"['극장판 반지의 비밀일기', '매지컬: 공주를 웃겨라']",2,0
5668,5668,20362534,권도일,1,['극장판 반지의 비밀일기'],1,0
5669,5669,20327735,히메쉬 파텔,3,"['예스터데이', '에어로너츠', '테넷']",3,0
5670,5670,10038548,에드 시런,1,['예스터데이'],1,0
5671,5671,10064321,제임스 코든,3,"['예스터데이', '캣츠', '더 프롬']",3,0
5672,5672,20115400,아나 디 아르마스,4,"['예스터데이', '나이브스 아웃', '007 노 타임 투 다이', '그레이 맨']",4,0
5673,5673,10004383,김사랑,1,['퍼펙트맨'],1,0
5674,5674,20253678,윤진영,8,"['퍼펙트맨', '블랙머니', '블랙머니', '이 안에 외계인이 있다', '경관의 피', '한산: 용의 출현', '올빼미', '한산 리덕스']",7,1
5675,5675,20113337,윤상화,4,"['퍼펙트맨', '버티고', '인질', '공조2: 인터내셔날']",4,0
5676,5676,20368291,김준희,1,['퍼펙트맨'],1,0
5677,5677,20229854,박찬효,1,['퍼펙트맨'],1,0
5678,5678,20147969,문호진,2,"['퍼펙트맨', '최면']",2,0
5679,5679,20370172,원인재,1,['퍼펙트맨'],1,0
5680,5680,20360420,박건락,5,"['퍼펙트맨', '어제 일은 모두 괜찮아', '얼굴없는 보스', '런 보이 런', '검객']",5,0
5681,5681,20369376,윤성원,5,"['퍼펙트맨', '돌멩이', '내가 죽던 날', '비밀의 정원', '헤어질 결심']",5,0
5682,5682,20370163,홍석빈,2,"['퍼펙트맨', '소리도 없이']",2,0
5683,5683,20366108,김선경,1,['퍼펙트맨'],1,0
5684,5684,20364799,정형석,2,"['퍼펙트맨', '비상선언']",2,0
5685,5685,20364733,유인혜,7,"['퍼펙트맨', '지푸라기라도 잡고 싶은 짐승들', '세자매', '자산어보', '뜨거운 피', '헤어질 결심', '자백']",7,0
5686,5686,20363318,김여진,1,['퍼펙트맨'],1,0
5687,5687,20130274,김호준,7,"['퍼펙트맨', '정직한 후보', '헌트', '강철비2: 정상회담', '이웃사촌', '인생은 아름다워', '데시벨']",7,0
5688,5688,20370173,이전익,1,['퍼펙트맨'],1,0
5689,5689,20364222,하성훈,2,"['퍼펙트맨', '카센타']",2,0
5690,5690,20370164,전정관,1,['퍼펙트맨'],1,0
5691,5691,20330919,최지안,2,"['퍼펙트맨', '비상선언']",2,0
5692,5692,10035592,서정희,1,['퍼펙트맨'],1,0
5693,5693,20134315,박재철,3,"['퍼펙트맨', '돌멩이', '경관의 피']",3,0
5694,5694,20370174,한태진,2,"['퍼펙트맨', '더블패티']",2,0
5695,5695,20370165,김두열,1,['퍼펙트맨'],1,0
5696,5696,20303009,박소라,3,"['퍼펙트맨', '강철비2: 정상회담', '마이 리틀 포니: 레인보우 로드 트립']",3,0
5697,5697,20370166,옥예린,2,"['퍼펙트맨', '아이들은 즐겁다']",2,0
5698,5698,20303589,진혁,1,['퍼펙트맨'],1,0
5699,5699,20364252,허동수,2,"['퍼펙트맨', '카센타']",2,0
5700,5700,20366406,정성훈,1,['퍼펙트맨'],1,0
5701,5701,20214467,이지완,1,['퍼펙트맨'],1,0
5702,5702,20367267,김동규,3,"['퍼펙트맨', '블랙머니', '이웃사촌']",3,0
5703,5703,20370167,오운환,1,['퍼펙트맨'],1,0
5704,5704,10072484,최성,1,['퍼펙트맨'],1,0
5705,5705,10004526,김선우,3,"['퍼펙트맨', '서치 아웃', '유체이탈자']",3,0
5706,5706,20356016,최기상,4,"['퍼펙트맨', '정직한 후보', '강철비2: 정상회담', '리멤버']",4,0
5707,5707,20336760,박진우,1,['퍼펙트맨'],1,0
5708,5708,10032084,브래드 피트,5,"['애드 아스트라', '원스 어폰 어 타임... 인 할리우드', '트로이 디렉터스 컷', '로스트 시티', '불릿 트레인']",5,0
5709,5709,10080641,토미 리 존스,1,['애드 아스트라'],1,0
5710,5710,10019513,리브 타일러,1,['애드 아스트라'],1,0
5711,5711,10055008,루스 네가,1,['애드 아스트라'],1,0
5712,5712,10012534,도날드 서덜랜드,2,"['애드 아스트라', '문폴']",2,0
5713,5713,10079748,테렌스 스탬프,2,"['비뚤어진 집', '라스트 나잇 인 소호']",2,0
5714,5714,10070834,질리언 앤더슨,1,['비뚤어진 집'],1,0
5715,5715,10025621,메간 폭스,3,"['장사리 : 잊혀진 영웅들', '지니어스 독', '로그']",3,0
5716,5716,10067185,조지 이즈,1,['장사리 : 잊혀진 영웅들'],1,0
5717,5717,20328232,이재욱,1,['장사리 : 잊혀진 영웅들'],1,0
5718,5718,20328235,이호정,3,"['장사리 : 잊혀진 영웅들', '얼굴없는 보스', '인질']",3,0
5719,5719,20100673,이다인,2,"['장사리 : 잊혀진 영웅들', '해치지않아']",2,0
5720,5720,20367097,김진욱,2,"['장사리 : 잊혀진 영웅들', '미스터 보스']",2,0
5721,5721,20367088,홍성우,1,['장사리 : 잊혀진 영웅들'],1,0
5722,5722,20367090,백남준,1,['장사리 : 잊혀진 영웅들'],1,0
5723,5723,20289378,최상재,3,"['장사리 : 잊혀진 영웅들', '다만 악에서 구하소서', '다만 악에서 구하소서']",2,1
5724,5724,20367103,신진범,1,['장사리 : 잊혀진 영웅들'],1,0
5725,5725,20214449,김근수,3,"['장사리 : 잊혀진 영웅들', '내가 죽던 날', '심야카페: 미씽 허니']",3,0
5726,5726,20367108,정철헌,1,['장사리 : 잊혀진 영웅들'],1,0
5727,5727,10060151,장명갑,3,"['장사리 : 잊혀진 영웅들', '죽지않는 인간들의 밤', '담보']",3,0
5728,5728,20367111,송우림,2,"['장사리 : 잊혀진 영웅들', '동감']",2,0
5729,5729,20367113,오경주,1,['장사리 : 잊혀진 영웅들'],1,0
5730,5730,20367115,전병일,1,['장사리 : 잊혀진 영웅들'],1,0
5731,5731,20367133,서호석,1,['장사리 : 잊혀진 영웅들'],1,0
5732,5732,20367134,배태준,1,['장사리 : 잊혀진 영웅들'],1,0
5733,5733,20367118,이형석,1,['장사리 : 잊혀진 영웅들'],1,0
5734,5734,20367119,배정명,1,['장사리 : 잊혀진 영웅들'],1,0
5735,5735,20112024,박주환,4,"['장사리 : 잊혀진 영웅들', '백두산', '불량한 가족', '범죄도시2']",4,0
5736,5736,20341446,조정훈,1,['장사리 : 잊혀진 영웅들'],1,0
5737,5737,20367120,임영세,1,['장사리 : 잊혀진 영웅들'],1,0
5738,5738,20367122,이지열,1,['장사리 : 잊혀진 영웅들'],1,0
5739,5739,20367123,박윤상,1,['장사리 : 잊혀진 영웅들'],1,0
5740,5740,20367138,공윤호,1,['장사리 : 잊혀진 영웅들'],1,0
5741,5741,20367124,연원모,1,['장사리 : 잊혀진 영웅들'],1,0
5742,5742,20367125,김기태,2,"['장사리 : 잊혀진 영웅들', '동감']",2,0
5743,5743,20367139,정연조,1,['장사리 : 잊혀진 영웅들'],1,0
5744,5744,20367126,홍원표,2,"['장사리 : 잊혀진 영웅들', '마녀(魔女) Part2. The Other One']",2,0
5745,5745,20367127,차승엽,1,['장사리 : 잊혀진 영웅들'],1,0
5746,5746,20363662,이지수,2,"['장사리 : 잊혀진 영웅들', '소리꾼']",2,0
5747,5747,20367141,김현준,1,['장사리 : 잊혀진 영웅들'],1,0
5748,5748,20363673,박상길,1,['장사리 : 잊혀진 영웅들'],1,0
5749,5749,20367130,김연국,1,['장사리 : 잊혀진 영웅들'],1,0
5750,5750,20367142,안홍,1,['장사리 : 잊혀진 영웅들'],1,0
5751,5751,20367143,강호빈,1,['장사리 : 잊혀진 영웅들'],1,0
5752,5752,20367153,한가을,1,['장사리 : 잊혀진 영웅들'],1,0
5753,5753,20367154,김성도,1,['장사리 : 잊혀진 영웅들'],1,0
5754,5754,20367155,김여준,2,"['장사리 : 잊혀진 영웅들', '탄생']",2,0
5755,5755,20286650,박준규,2,"['장사리 : 잊혀진 영웅들', '자산어보']",2,0
5756,5756,20367144,손원익,1,['장사리 : 잊혀진 영웅들'],1,0
5757,5757,20367145,정상일,1,['장사리 : 잊혀진 영웅들'],1,0
5758,5758,20323457,최주영,2,"['장사리 : 잊혀진 영웅들', '죽지않는 인간들의 밤']",2,0
5759,5759,20363656,최준민,1,['장사리 : 잊혀진 영웅들'],1,0
5760,5760,20367146,하병우,2,"['장사리 : 잊혀진 영웅들', '초미의 관심사']",2,0
5761,5761,20367147,하지완,1,['장사리 : 잊혀진 영웅들'],1,0
5762,5762,20367156,고남호,3,"['장사리 : 잊혀진 영웅들', '뜨거운 피', '마녀(魔女) Part2. The Other One']",3,0
5763,5763,20367148,공현대,2,"['장사리 : 잊혀진 영웅들', '소리꾼']",2,0
5764,5764,20367149,성재현,2,"['장사리 : 잊혀진 영웅들', '내일의 기억']",2,0
5765,5765,20367157,김경현,1,['장사리 : 잊혀진 영웅들'],1,0
5766,5766,10007548,남승민,1,['장사리 : 잊혀진 영웅들'],1,0
5767,5767,20367150,함상훈,1,['장사리 : 잊혀진 영웅들'],1,0
5768,5768,20367159,현병빈,1,['장사리 : 잊혀진 영웅들'],1,0
5769,5769,20367160,조형태,1,['장사리 : 잊혀진 영웅들'],1,0
5770,5770,20367151,최희원,2,"['장사리 : 잊혀진 영웅들', '서복']",2,0
5771,5771,20367161,오정훈,1,['장사리 : 잊혀진 영웅들'],1,0
5772,5772,20366112,채승우,2,"['장사리 : 잊혀진 영웅들', '동감']",2,0
5773,5773,20367172,황진환,1,['장사리 : 잊혀진 영웅들'],1,0
5774,5774,20367164,김동진,1,['장사리 : 잊혀진 영웅들'],1,0
5775,5775,20367165,서정우,1,['장사리 : 잊혀진 영웅들'],1,0
5776,5776,20367174,허재훈,1,['장사리 : 잊혀진 영웅들'],1,0
5777,5777,20367175,박동일,4,"['장사리 : 잊혀진 영웅들', '소리꾼', '내가 죽던 날', '세자매']",4,0
5778,5778,20366473,전상욱,2,"['장사리 : 잊혀진 영웅들', '얼굴없는 보스']",2,0
5779,5779,20367176,백신,1,['장사리 : 잊혀진 영웅들'],1,0
5780,5780,20367177,함성일,1,['장사리 : 잊혀진 영웅들'],1,0
5781,5781,20367166,권오철,1,['장사리 : 잊혀진 영웅들'],1,0
5782,5782,20367167,정승배,1,['장사리 : 잊혀진 영웅들'],1,0
5783,5783,20367168,이혜수,1,['장사리 : 잊혀진 영웅들'],1,0
5784,5784,20367169,윤정근,1,['장사리 : 잊혀진 영웅들'],1,0
5785,5785,20367170,오규철,1,['장사리 : 잊혀진 영웅들'],1,0
5786,5786,20367179,김태원,2,"['장사리 : 잊혀진 영웅들', '더 킬러: 죽어도 되는 아이']",2,0
5787,5787,20367194,고형우,1,['장사리 : 잊혀진 영웅들'],1,0
5788,5788,20367181,안지훈,3,"['장사리 : 잊혀진 영웅들', '파이프라인', '뜨거운 피']",3,0
5789,5789,20367183,최창근,1,['장사리 : 잊혀진 영웅들'],1,0
5790,5790,20367196,소진우,1,['장사리 : 잊혀진 영웅들'],1,0
5791,5791,20367184,정현진,1,['장사리 : 잊혀진 영웅들'],1,0
5792,5792,20367185,주재형,1,['장사리 : 잊혀진 영웅들'],1,0
5793,5793,20367186,이태윤,2,"['장사리 : 잊혀진 영웅들', '이웃사촌']",2,0
5794,5794,20367187,안시우,1,['장사리 : 잊혀진 영웅들'],1,0
5795,5795,20367188,김재호,1,['장사리 : 잊혀진 영웅들'],1,0
5796,5796,20367189,조대우,1,['장사리 : 잊혀진 영웅들'],1,0
5797,5797,20367200,전샘,1,['장사리 : 잊혀진 영웅들'],1,0
5798,5798,20160199,정창호,2,"['장사리 : 잊혀진 영웅들', '파이프라인']",2,0
5799,5799,20367201,유정민,1,['장사리 : 잊혀진 영웅들'],1,0
5800,5800,20367190,조승환,1,['장사리 : 잊혀진 영웅들'],1,0
5801,5801,20367202,조영길,2,"['장사리 : 잊혀진 영웅들', '파이프라인']",2,0
5802,5802,20367191,오창후,3,"['장사리 : 잊혀진 영웅들', '한산: 용의 출현', '한산 리덕스']",3,0
5803,5803,20367203,문정식,1,['장사리 : 잊혀진 영웅들'],1,0
5804,5804,20366444,정재훈,7,"['장사리 : 잊혀진 영웅들', '얼굴없는 보스', '얼굴없는 보스', '지푸라기라도 잡고 싶은 짐승들', '자산어보', '모가디슈', '늑대사냥']",6,1
5805,5805,20369061,서진원,3,"['장사리 : 잊혀진 영웅들', '야구소녀', '크리스마스 캐럴']",3,0
5806,5806,10051089,올가 쿠릴렌코,3,"['더 룸', '비독: 파리의 황제', '배니싱: 미제사건']",3,0
5807,5807,10062050,정웅인,1,['가장 보통의 연애'],1,0
5808,5808,20347219,정혜린,1,['가장 보통의 연애'],1,0
5809,5809,20325198,손우현,1,['가장 보통의 연애'],1,0
5810,5810,20327674,주민경,1,['가장 보통의 연애'],1,0
5811,5811,20313313,지일주,2,"['가장 보통의 연애', '더블패티']",2,0
5812,5812,20363245,차중원,2,"['가장 보통의 연애', '신의 한 수: 귀수편']",2,0
5813,5813,20277830,신민재,2,"['가장 보통의 연애', '죽지않는 인간들의 밤']",2,0
5814,5814,20329872,손산,2,"['가장 보통의 연애', '니 부모 얼굴이 보고 싶다']",2,0
5815,5815,10066924,조재완,2,"['가장 보통의 연애', '지푸라기라도 잡고 싶은 짐승들']",2,0
5816,5816,20368561,김연철,1,['가장 보통의 연애'],1,0
5817,5817,20366000,김영,3,"['가장 보통의 연애', '미스터 주: 사라진 VIP', '니 부모 얼굴이 보고 싶다']",3,0
5818,5818,20368573,정현규,1,['가장 보통의 연애'],1,0
5819,5819,20368562,심소연,3,"['가장 보통의 연애', '#살아있다', '비상선언']",3,0
5820,5820,20345953,강소연,1,['가장 보통의 연애'],1,0
5821,5821,20368575,유하성,1,['가장 보통의 연애'],1,0
5822,5822,20368563,송규용,1,['가장 보통의 연애'],1,0
5823,5823,20156037,정미란,1,['가장 보통의 연애'],1,0
5824,5824,20352653,박인영,1,['가장 보통의 연애'],1,0
5825,5825,20368576,홍민성,1,['가장 보통의 연애'],1,0
5826,5826,20368577,민지안,1,['가장 보통의 연애'],1,0
5827,5827,20368564,송필근,1,['가장 보통의 연애'],1,0
5828,5828,10015191,레오나르도 디카프리오,2,"['원스 어폰 어 타임... 인 할리우드', '돈 룩 업']",2,0
5829,5829,10057917,마고 로비,4,"['원스 어폰 어 타임... 인 할리우드', '버즈 오브 프레이(할리 퀸의 황홀한 해방)', '밤쉘: 세상을 바꾼 폭탄선언', '더 수어사이드 스쿼드']",4,0
5830,5830,10048413,에밀 허쉬,1,['원스 어폰 어 타임... 인 할리우드'],1,0
5831,5831,10021164,마가렛 퀄리,2,"['원스 어폰 어 타임... 인 할리우드', '마이 뉴욕 다이어리']",2,0
5832,5832,20112221,티모시 올리펀트,1,['원스 어폰 어 타임... 인 할리우드'],1,0
5833,5833,10016352,줄리아 버터스,1,['원스 어폰 어 타임... 인 할리우드'],1,0
5834,5834,10081986,오스틴 버틀러,2,"['원스 어폰 어 타임... 인 할리우드', '엘비스']",2,0
5835,5835,10032433,브루스 던,1,['원스 어폰 어 타임... 인 할리우드'],1,0
5836,5836,10022678,마이크 모,1,['원스 어폰 어 타임... 인 할리우드'],1,0
5837,5837,10018929,루크 페리,1,['원스 어폰 어 타임... 인 할리우드'],1,0
5838,5838,10010967,데미안 루이스,1,['원스 어폰 어 타임... 인 할리우드'],1,0
5839,5839,10044051,알 파치노,3,"['원스 어폰 어 타임... 인 할리우드', '아이리시맨', '하우스 오브 구찌']",3,0
5840,5840,10075185,커트 러셀,1,['원스 어폰 어 타임... 인 할리우드'],1,0
5841,5841,10066829,조 벨,1,['원스 어폰 어 타임... 인 할리우드'],1,0
5842,5842,10078263,토머스 미들디치,1,['레플리카'],1,0
5843,5843,10016564,로버트 드 니로,3,"['조커', '아이리시맨', '워 위드 그랜파']",3,0
5844,5844,10032323,브렛 컬렌,1,['조커'],1,0
5845,5845,10088961,현경수,1,['소피와 드래곤: 마법책의 비밀'],1,0
5846,5846,20330870,홍승효,3,"['소피와 드래곤: 마법책의 비밀', '신비아파트 극장판 하늘도깨비 대 요르문간드', '신비아파트 극장판 하늘도깨비 대 요르문간드']",2,1
5847,5847,20330871,김다올,7,"['소피와 드래곤: 마법책의 비밀', '신비아파트 극장판 하늘도깨비 대 요르문간드', '신비아파트 극장판 하늘도깨비 대 요르문간드', '극장판 안녕 자두야: 제주도의 비밀', '극장판 안녕 자두야: 제주도의 비밀', '극장판 안녕 자두야: 제주도의 비밀', '극장판 안녕 자두야: 제주도의 비밀']",3,4
5848,5848,20331012,강성우,7,"['소피와 드래곤: 마법책의 비밀', '신비아파트 극장판 하늘도깨비 대 요르문간드', '신비아파트 극장판 하늘도깨비 대 요르문간드', '극장판 안녕 자두야: 제주도의 비밀', '극장판 안녕 자두야: 제주도의 비밀', '극장판 안녕 자두야: 제주도의 비밀', '신비아파트 극장판 차원도깨비와 7개의 세계']",4,3
5849,5849,10025732,메리 엘리자베스 윈스티드,2,"['제미니 맨', '버즈 오브 프레이(할리 퀸의 황홀한 해방)']",2,0
5850,5850,10078252,클라이브 오웬,1,['제미니 맨'],1,0
5851,5851,10090817,휴 잭맨,2,"['잃어버린 세계를 찾아서', '레미니센스']",2,0
5852,5852,10059374,자크 갈리피아나키스,2,"['잃어버린 세계를 찾아서', '고장난 론']",2,0
5853,5853,20368747,고승보,1,['판소리 복서'],1,0
5854,5854,20156031,임성미,5,"['판소리 복서', '판소리 복서', '미드나이트', '장르만 로맨스', '윤시내가 사라졌다']",4,1
5855,5855,20268229,송하림,3,"['판소리 복서', '눈의 여왕4', '핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전']",3,0
5856,5856,20346252,원근희,2,"['판소리 복서', '해치지않아']",2,0
5857,5857,20368750,최혁일,1,['판소리 복서'],1,0
5858,5858,20368751,최응산,1,['판소리 복서'],1,0
5859,5859,20293090,박병철,2,"['판소리 복서', '관계의 가나다에 있는 우리는']",2,0
5860,5860,20366163,나경진,2,"['판소리 복서', '백두산']",2,0
5861,5861,10004213,김이정,1,['판소리 복서'],1,0
5862,5862,10054061,유창숙,1,['판소리 복서'],1,0
5863,5863,20362016,임마리아,2,"['판소리 복서', '결백']",2,0
5864,5864,20368728,신주협,2,"['판소리 복서', '동감']",2,0
5865,5865,20366663,안재현,3,"['판소리 복서', '정직한 후보', '특송']",3,0
5866,5866,20322261,이정은,2,"['판소리 복서', '메이드 인 루프탑']",2,0
5867,5867,20368729,박다열,1,['판소리 복서'],1,0
5868,5868,20368730,최혁찬,1,['판소리 복서'],1,0
5869,5869,20130968,홍세희,1,['판소리 복서'],1,0
5870,5870,20155423,정대성,1,['판소리 복서'],1,0
5871,5871,20368752,권려령,2,"['판소리 복서', '판소리 복서']",1,1
5872,5872,20368753,진미옥,2,"['판소리 복서', '판소리 복서']",1,1
5873,5873,20368754,옥찬유,1,['판소리 복서'],1,0
5874,5874,20340010,정태영,1,['판소리 복서'],1,0
5875,5875,20158749,박승민,2,"['판소리 복서', '정직한 후보']",2,0
5876,5876,20368755,홍경택,1,['판소리 복서'],1,0
5877,5877,20138723,안정현,1,['판소리 복서'],1,0
5878,5878,20368756,방재혁,1,['판소리 복서'],1,0
5879,5879,20368757,설규정,1,['판소리 복서'],1,0
5880,5880,20368731,윤태범,1,['판소리 복서'],1,0
5881,5881,20199091,이동건,1,['판소리 복서'],1,0
5882,5882,20232300,양호성,1,['판소리 복서'],1,0
5883,5883,20151021,김성권,1,['판소리 복서'],1,0
5884,5884,20368758,장두열,1,['판소리 복서'],1,0
5885,5885,20368772,기다윤,1,['판소리 복서'],1,0
5886,5886,20321852,이민재,1,['판소리 복서'],1,0
5887,5887,20366316,이진우,2,"['판소리 복서', '소리도 없이']",2,0
5888,5888,20383197,김효진,3,"['판소리 복서', '집 이야기', '세자매']",3,0
5889,5889,10006733,모리 나나,2,"['날씨의 아이', '라스트 레터']",2,0
5890,5890,10050055,오구리 슌,2,"['날씨의 아이', '고질라 VS. 콩']",2,0
5891,5891,20290037,한경현,1,['두번할까요'],1,0
5892,5892,20197128,김정현,6,"['두번할까요', '얼굴없는 보스', '나를 찾아줘', '백두산', '결백', '파이프라인']",6,0
5893,5893,20370182,안태혁,1,['두번할까요'],1,0
5894,5894,20334429,신지이,3,"['두번할까요', '아이들은 즐겁다', '미드나이트']",3,0
5895,5895,20218680,박지윤,2,"['두번할까요', '나를 찾아줘']",2,0
5896,5896,10001963,곽상원,1,['두번할까요'],1,0
5897,5897,20196233,이지형,1,['두번할까요'],1,0
5898,5898,20365277,변경록,2,"['두번할까요', '공조2: 인터내셔날']",2,0
5899,5899,20090437,이준,2,"['두번할까요', '마녀(魔女) Part2. The Other One']",2,0
5900,5900,20368630,박경관,2,"['두번할까요', '사라진 시간']",2,0
5901,5901,20326692,민채연,2,"['두번할까요', '미션 파서블']",2,0
5902,5902,20370183,윤서인,1,['두번할까요'],1,0
5903,5903,20370196,임윤서,1,['두번할까요'],1,0
5904,5904,20366554,조은오,2,"['두번할까요', '얼굴없는 보스']",2,0
5905,5905,20370197,정해식,1,['두번할까요'],1,0
5906,5906,20370184,허현도,1,['두번할까요'],1,0
5907,5907,20332266,이주빈,1,['두번할까요'],1,0
5908,5908,20132322,조승현,1,['두번할까요'],1,0
5909,5909,20155041,장윤영,1,['두번할까요'],1,0
5910,5910,20370198,이다애,1,['두번할까요'],1,0
5911,5911,20354956,이시영,2,"['두번할까요', '82년생 김지영']",2,0
5912,5912,10057329,이정현,5,"['두번할까요', '반도', '죽지않는 인간들의 밤', '헤어질 결심', '리미트']",5,0
5913,5913,10002171,구성환,1,['두번할까요'],1,0
5914,5914,20287594,정서영,1,['두번할까요'],1,0
5915,5915,20362865,김형식,1,['두번할까요'],1,0
5916,5916,20349732,이원욱,1,['두번할까요'],1,0
5917,5917,20370185,황재운,3,"['두번할까요', '소리꾼', '외계+인 1부']",3,0
5918,5918,20370199,조남형,1,['두번할까요'],1,0
5919,5919,20370200,우남욱,1,['두번할까요'],1,0
5920,5920,20370186,권주용,1,['두번할까요'],1,0
5921,5921,20360953,김성아,1,['두번할까요'],1,0
5922,5922,20370201,금재용,1,['두번할까요'],1,0
5923,5923,20331692,전소민,2,"['두번할까요', '이공삼칠']",2,0
5924,5924,20370187,신수지,1,['두번할까요'],1,0
5925,5925,20370188,이상준,1,['두번할까요'],1,0
5926,5926,20255864,홍은지,1,['두번할까요'],1,0
5927,5927,20330916,아이미,2,"['뱅드림! 필름 라이브', '뱅드림! 필름 라이브 세컨드 스테이지']",2,0
5928,5928,20378400,마에시마 아미,2,"['뱅드림! 필름 라이브', '뱅드림! 필름 라이브 세컨드 스테이지']",2,0
5929,5929,20330917,오오츠카 사에,1,['뱅드림! 필름 라이브'],1,0
5930,5930,20378401,이토 미쿠,3,"['뱅드림! 필름 라이브', '뱅드림! 필름 라이브 세컨드 스테이지', '극장판 5등분의 신부']",3,0
5931,5931,20330856,니시모토 리미,1,['뱅드림! 필름 라이브'],1,0
5932,5932,20330857,오오하시 아야카,1,['뱅드림! 필름 라이브'],1,0
5933,5933,20330858,이토 아야사,1,['뱅드림! 필름 라이브'],1,0
5934,5934,20312494,유태오,5,"['버티고', '블랙머니', '담보', '새해전야', '헤어질 결심']",5,0
5935,5935,20368934,나미희,1,['버티고'],1,0
5936,5936,20347532,박영수,2,"['버티고', '나의 촛불']",2,0
5937,5937,20341257,이수인,1,['버티고'],1,0
5938,5938,20368935,유명우,1,['버티고'],1,0
5939,5939,20368919,문선용,2,"['버티고', '잔칫날']",2,0
5940,5940,20361275,김규도,5,"['버티고', '82년생 김지영', '담보', '서복', '비상선언']",5,0
