companyCd,companyNm,companyNmEn,companyPartNames,ceoNm,filmoNames
20175663,호수필름,,제작사,정성욱,
20157609,(주)일공일필름,,제작사,백성욱,
20175684,유로 프로덕션,,제작사,양병식,"섹스면허007,리얼라이저,매니저"
20175683,영천공설시장 별빛영화관,,상영업,김선태,
20158009,명인투자개발(주),,상영업,김성미,
20060347,무등영상,,"배급사,상영업",윤영문,
20175682,영화사 유일무이,,제작사,정영삼,노맨스랜드
20175681,(주)더시퀀스,,제작사,박수진,
20175661,조이플픽쳐스(주),,"제작사,배급사",이승주,
20063205,선샤인필름(주),,제작사,박진표,"공범,불타는 내 마음"
20137657,미쁜픽쳐스,,제작사,서영조,
20175642,(주)비에스컴퍼니,,제작사,"김명준, 장두봉",
20142069,협동조합 빨간오두막,,제작사,안상호,
20175622,(주)일영사,,제작사,이병림,
20175644,(주)태현에스디,,상영업,김응태,
20175641,(주)디엔와이,,제작사,김경원,"서치 아웃,그루밍,더루머"
20175621,(주)남포항 메가박스,,상영업,김길환,
20140743,(주)아지트필름,,제작사,황근하,"비와 당신의 이야기,신의 한 수: 귀수편,신의 한 수"
20061709,(주)뷰구공일,,제작사,조영채,
20174382,(주)마운틴무브먼트스토리,,제작사,"황지선, 이진경",치즈인더트랩
20175601,태안 작은영화관,,상영업,김한국,
20136937,서울국제청소년영화제,Seoul International Youth Film Festival (SIYFF),,,
20175581,렌엔터테인먼트,,제작사,이보라,
20175561,푸른잎스튜디오,,제작사,변준석,쎈놈들의 반란
20175541,제제 시네마,Gege Cinema,제작사,김재훈,
20063278,(주)패뷸러스,,제작사,정성복,"노트르담 드 파리,아더왕의 전설,오디세오,호두까기 인형,1789, 바스티유의 연인들"
20123195,골디락스,Goldilocks Film,제작사,라현,
20175521,(주)메타플레이 ,,배급사,,"고양이들의 아파트,여배우는 오늘도"
20175502,(주)영화사 연두 ,,제작사,,여배우는 오늘도
20175481,미디어 텍,,제작사,이상구,
20174961,(주)코브픽쳐스,,"제작사,배급사",이로베,리얼
20175441,(주)세브,,제작사,이로베,
20175442,(주)제이지픽쳐스,,제작사,유재규,로망
20154810,(주)블러썸픽쳐스,BLOSSOM Pictures Corp.,제작사,이순규,"기적,암수살인,대립군,스턱,난폭한 기록"
20175421,(주)플랜오십일,,제작사,신도영,두근두근
20168631,(주)지스톰,"Z-Storm Co., Ltd.",기타,박경제,
20100267,(주)문필름코리아,"Moon film korea co., Ltd.","제작사,배급사,수입사",문홍식,"블라인드 러브,우작,5월의 구름"
20153508,(주)라임오렌지팩토리,"Lime Orange Factory Co., Ltd.","제작사,배급사,수입사",김용운,"5.18 힌츠페터 스토리,리:본,멜리스"
20111051,센트럴파크,Central Park Films,"제작사,배급사,해외세일즈사",홍성윤,"사막을 건너는 방법,라오스 ,소금별,우리 이웃 이야기,기형종,그녀를 지우는 시간,나의 침묵,보호자,사나이 신드롬,세이레,승부차기,여담들,우리가 꽃들이라면,우리의 낮과 밤,K대_OO닮음_93년생.avi,고,고름,고온다습,공명선거,구의역 3번 출구,기대주,끝달,나의 자리,노량진,늦은 휴가,드라이빙 스쿨,마이 리틀 텔레비전,매몽,박동혁, 동철,보육교사,비하인더홀,서스피션,실버 노마드,아마 늦은 여름이었을 거야,안부,연습생,옥상의 킬러,완벽한 내일,왜냐하면 오늘 사랑니를 뽑았잖아요,정오에서,젖꼭지,주근깨,주희에게,창문 너머에,출장,캐쉬백,털보,프라사드,화분이 있는 집,글리제,금희,꼬리,너 같은 사람,동아,미나,바다 저 편에,별들은 속삭인다,보강촬영,복숭아,사랑과 평화,선화의 근황,수동자,스노우볼,아주 조금의 자유,안녕, 부시맨,엄마와 포포와 나,여름밤의 소리,연수의 자리,유월,인사3팀의 캡슐커피,자유연기,전 야,정리,종말의 주행자,중지 손가락,찾을 수 없습니다,철공실: 눈 앞에서 일어나지 않는 어떤 일들에 대하여,컨테이너,탄,터치,표류,곰국,낙진,너의 말,동백꽃이 피면,멸공의 횃불,명태,모래 놀이,미열,변성기,보금자리,복덕방,봄동,아랫집,엄마,엣지 오브 세븐틴,은명,의자 위 여자,장롱면허,조인성을 좋아하세요,졸업,좋은 날,주우와 한별,플라스틱 러브,혐오돌기,간증,개, 돼지,깊고 오랜 사랑,나는 남한을 사랑합니다,동물원,돼지 잡는 날,모놀로그,물가의 아이,사랑하는 사람의 아이를 낳는다,선생양반,소금물,아무것도 아니지만,아줌마,안 죽을지도 몰라,어둠에서 빛이 흘러나오는 소리,어른이 되기 전에,여름밤,여름의 끝,역귀,연지,오발탄,오제이티,자물쇠 따는 방법,초보운전,한낮의 우리,10분 후,2088 스페이스 오디세이,6D 극장 ,곁에,그대로 멈춰라 ,디스토피아,몸 값,물구나무 서는 여자,바람의 언덕,부검,숙면,쉘터,스카우팅 리포트,엠보이,여름의 끝자락,연필 떨어뜨리는 아이,오명,은혜,은희,일어나기,잘못된 교육,장거리 외출,저스트 스핏 잇!,전장,전학생,출사,티치 미,판도라,폭력의 틈,12번째 보조사제,김치,롤러블레이드,마리오네트,명희,미드나잇 썬,불청객,소카이의 초여름,실종,아지랑이,야누스,영희씨,이음편집실,장례식,조문,죽부인의 뜨거운 밤,체어맨,풍진,허들,D-24,개진상,고향친구,교실오락관,노말,도하가,로니,방아쇠,방학숙제,배드민턴,산책,새날,선,아쇼크,영재특별전형,오늘의 저녁,우리집,우산,임팩트,집으로 오는 길,창,팡이요괴,필름,손길 ,질식,눈부신 밤 ,로맨스를 원해,별다방 미쓰리,야간 비행,수학여행,베드로야, 일어나서 잡아먹어라,에덴,어둑시니 3,어둑시니: 두려움을 먹는 자"
20175364,디엠피 프로듀스,,제작사,김경미,
20175401,(주)디엠,,제작사,"이정기, 김길영",
20175363,창작집단 '너와',,제작사,황준현,불빛 아래서
20175362,(주)글러브엔터테인먼트,,제작사,김기석,뷰티풀 투모로우
20175381,1007 프로덕션,,제작사,이경희,
20175341,(주)다다웍스,,"제작사,배급사,수입사",박승자,
20140535,큐브미디어,,제작사,고미화,
20172641,쏠레어파머(주),,"배급사,수입사",최평호,
20061723,테디베어필름,Teddy Bear Films ,제작사,노경태,"블랙스톤,허수아비들의 땅"
20050221,스튜디오2만리(주),,제작사,지상용,
20062843,도브앤활빈엔터테인먼트,DOVE&HABINENTERTAINMENT,제작사,홍원표,탈출
20110209,문화체육관광부,"Ministry of Culture, Sports & Tourism",영화기관/단체-유관기관,최광식,"바비,도시의 풍년,초대"
20062485,씨에스픽쳐스,CS PICTURES,"제작사,배급사,수입사,상영업",김정현,해리 2
20130213,주식회사 윗돌,With All,제작사,임희철,한강블루스
20175321,엔포티투 인터내셔널,N42 International,"제작사,프로덕션 서비스",안대수,
20161381,(주)로카,LOCA pictures,"제작사,배급사,수입사",최명숙,"조용한 열정,비치온더비치"
20111613,주식회사 풍경소리,PoongKyung SoRi Inc.,"배급사,수입사",임태균,"울프 하운드,폴: 600미터,안나푸르나: 비욘드 써밋,아이언 크로스: 노르망디 상륙작전,데이 투 다이,웨이트: 감각에 눈뜰 때,리디밍 러브,셰터드,블레이징 썬,그래니트: 트루 솔저,와일드 리벤지: 마지막 한 놈까지,원샷,밀리터리 맨,체르노빌 1986,블라스트: 폭탄제거반,아이 엠 벤전스,아큐페이션 2 레인폴,워 빌로우,윈터 헝거,드래곤 솔져,뮤턴트 워,레컨,바바 야가: 숲의 악령,로그 워페어 3 데스 오브 네이션,킹 아더 카멜롯의 기사,모탈: 레전드 오브 토르,포스 오브 네이쳐,킬 모드,프리즌 이스케이프,아마이아: 뱀파이어 소녀,아카이브,어센트: 타임슬립,탈옥풍운,포스트카드 킬링,머메이드 다운,라스트 프론티어,아이 엠 우먼,아이언 마스크: 용패지미,로그 워페어 2 더 헌트,촉산2 항마전,돈틀리스: 미드웨이 해전,어쩌다 액션 히어로,10 미니츠 곤,로그 워페어,비욘드 라인,워 이베이젼,스페셜 솔져,야곱의 사다리,다크 케이브,더 보트,라스트 배틀,사무라이 검신,시리얼 킬러 연쇄살인범,퇴마 포송령: 천녀유혼전,홀 인 더 그라운드,홀로코스트 생체실험,백트레이스,아우슈비츠,무협: 강호수사대,얼론 위 파이트,월드 워 핵전쟁의 서막,보어 살인 멧돼지,로빈 후드 리벨리언,바이킹 데스티니,리틀 이태리,퓨쳐 월드,촉산 복마전,스페셜 스쿼드,호텔 타지마할,템프팅,라스트 맨: 지구를 마지막으로 본 남자,휴매니티 뷰로우: 인류관리국,삼손,303 전투비행단,대폭격,더 탱크 KV-1 vs 팬저,드래그,레전드 인 더 스카이,마지막 전투,매트리악,배틀필드 전쟁의 사상자들,보딩 스쿨: 기숙학교,스캔들,스피닝 맨,아큐페이션,오피스 배틀 로얄,이터널 윈터 여자 포로수용소,커터헤드,파티 하드 다이 영,포인트 맨,프레이: 인간사냥,프로스펙트,플레저 오브 스킨 감각탐구,허리케인: 배틀 오브 브리튼,배틀 래틀,언노운 솔저 디 오리지날,빠삐용,카운트다운: 쇼크웨이브,펠리니를 찾아서,드래곤 기사단,알 카포네 스카페이스의 전설,블러드 골드: 트레저 헌터,맨헌트,삼생삼세 십리도화,수춘도 2: 수라전장,교주전: 천공의 눈,케이지 다이브,퍼스트 킹 왕의 탄생,좀비 헌터,레스큐 언더 파이어,좀비 대 에일리언,콜로설,더 복서,데드 어게인,마신자 2 - 빨간 옷 소녀의 비밀,스카이바운드,아나, 내사랑,언노운 솔저,언더 파이어,제일브레이크,콜드 스킨,타타라 사무라이,파이브 핑거스,우행록: 어리석은 자의 기록,좋아하지도 않으면서,엘리스 헤지나,아메리칸 패스토럴,투 러버스 앤 베어,사랑에 빠진 여자,바이킹 레거시,애정중독,다윗과 골리앗,더 모델,안드론: 블랙 라비린스,보디가드: 도시정벌,패스트 콘보이,뱅크 어택: 은행습격사건,뱅크 잡: 리뎀션,파두,레전드 갱스터 2 크레이스 형제,레전드 갱스터 크레이스 형제,킹 아더 전설의 서막,파라노말 시그널,돈키호테 맨 오브 라만차,송지효의 심천연가,영춘백학권,원나잇 스캔들: 모닝 애프터,레이지 헤이지 크레이지,썸머타임: 아름다운 계절,사부: 영춘권 마스터,애프터 에덴: 이브의 고백,세이빙 미스터 우,성룡의 아시수,배틀그라운드: 브릿지 전투...총 199편"
20141768,궁금단영화,A Curious Cat Films,제작사,안선경,"나의 연기 워크샵,파스카"
20154712,(주)문샷필름,"MOONSHOT FILM Co.,Ltd.",제작사,최정화,
20156808,코라필름,KHORA FILMS,제작사,김광복,사월의 끝
20138555,C 무비,C Movie,"배급사,수입사,해외세일즈사",안병화,"뮤지컬 버드나무에 부는 바람,뮤지컬 브로드웨이 42번가,톡식 어벤져,뮤지컬 남극 탐험가는 나를 좋아해,뮤지컬 홀리데이 인,뮤지컬 쉬 러브즈 미,아마도 내일은,톰과 릴리: 그들만의 공간,벨과 세바스찬 계속되는 모험,에덴의 선택,플라잉 머신 3D"
20123063,(주)빅스톤픽쳐스,BIGSTONEPICTURES,제작사,김한민,"한산 리덕스,한산: 용의 출현,노량: 죽음의 바다,오! 문희,봉오동 전투,사냥,명량: 회오리 바다를 향하여,명량"
20175301,(주)미스터고,,제작사,신병훈,
20175282,리딩엣지 미디어,,제작사,유남규,
20175281,(주)알에스비테크,,"제작사,배급사,수입사",현양열,
20142508,(주)프레임픽쳐스,,제작사,김준영,테이크 오프: 파도위에 서다
20142328,(주)마음에드는영화사,,"제작사,배급사,수입사",백종하,"위험한 상견례 2,유아 낫 유"
20175241,배수진,,제작사,배경헌,
20161841,엑터스엔터비즈니스,,"제작사,제공",최진혁,다시 사랑한다면
20100851,(주)화인컷,"Finecut Co., Ltd.","제작사,배급사,수입사,해외세일즈사",서영주,"크리스마스 캐럴,앵커,스텔라,최선의 삶,파이프라인,내일의 기억,불어라 검풍아,뜨거운 피,당신얼굴 앞에서,십개월의 미래 ,미드나이트,인트로덕션,더스트맨,디바,불어라 검풍아 - 감독판,프린세스 아야,젊은이의 양지,죽지않는 인간들의 밤,도망친 여자,69세,어서오시게스트하우스,사라진 시간,초미의 관심사,갱,해치지않아,속물들,나를 찾아줘,카센타,윤희에게,버티고,판소리 복서,양자물리학,장사리 : 잊혀진 영웅들,유열의 음악앨범,우리집,광대들: 풍문조작단,레드슈즈,로망,경미의 세계,암전,강변호텔,선희와 슬기,우상,내안의 그놈,언니,배반의 장미,박화영,마녀,홈,버닝,당신의 부탁,환절기,인간, 공간, 시간 그리고 인간,풀잎들,물괴,살아남은 아이,챔피언,살인소설,유리정원,대장 김창수,시인의 사랑,브이아이피,포크레인,그 후,하루,시간위의 집,클레어의 카메라,눈꺼풀,분장,중독노래방,원스텝,밤의 해변에서 혼자,눈발,당신자신과 당신의 것,혼숨,걷기왕,그물,밀정,서울역,인천상륙작전,우리들,곡성,다이노X 탐험대,여교사,흔들리는 물결,나홀로 휴가,극적인 하룻밤,그놈이다,지금은맞고그때는틀리다,살인재능,간신,4등,메이드 인 차이나,산다,화장,상의원,현기증,터널 3D,일대일,돼지 같은 여자,자유의 언덕,하늘의 황금마차,야간비행,한공주,만신,변호인,붉은 가족,뫼비우스,아이리스 2 : 더 무비,스톤,신의 선물,조난자들,우리 선희,가시꽃,누구의 딸도 아닌 해원,신세계,범죄소년,피에타,바람과 함께 사라지다,나는 공무원이다,다른나라에서,부러진 화살,북촌방향,블라인드,마당을 나온 암탉,풍산개,아리랑,아멘,아테나: 전쟁의 여신,무산일기,심장이 뛴다,심야의 F.M.,시라노; 연애조작단,옥희의 영화,김복남 살인사건의 전말,악마를 보았다,마음이2,포화속으로,시,하하하,아이리스 더 무비,악마를 보았다 감독판,죽이고 싶은,펜트하우스 코끼리,여행자,정승필 실종사건,탈주,나는 행복합니다,차우,잘 알지도 못하면서,낮술,이리,미쓰 홍당무,멋진 하루,울학교 이티,달려라 자전거,크로싱,비스티 보이즈,추격자,알이씨(Rec),헨젤과 그레텔,내 사랑,극락도 살인사건,시간,달콤한 인생,오아시스,소름,반칙왕,파란만장,귀 鬼"
20155428,(주)영화사불,BULL PICTURES INC.,제작사,조정준,해빙
20111585,시네마서울,cinemaseoul,"제작사,배급사,수입사",한명구,JSA 남북공동초등학교
20153588,(주)브리즈픽처스,"Breeze Pictures Co.,Ltd","제작사,배급사,수입사",이윤석,"하나님과의 인터뷰,두 번째 여름, 두 번 다시 만날 수 없는 너,원스 어폰 어 타임 인 베니스,더 미드와이프,파리 투 마르세유: 2주간의 여행,도쿄 연애사건,더 랍스터,라스트 홈,우먼 인 블랙: 죽음의 천사,더 커널,세컨 찬스,위아영,모두의 천사 가디 ,팔로우,트레이서,옐로우버드"
20175221,주식회사 영화사소우,,제작사,김화범,
20175201,영화사 욜로,YOLO,제작사,김성훈,
20175167,아디우스 픽처스,ADIEUX PICTURES,"제작사,배급사",하준우,
20175166,(주)사보이픽쳐스,,제작사,조현식,
20175165,맑음미디어,,제작사,김성화,
20175181,와이케이 인터내셔널,Y.K International,"제작사,배급사,수입사",이예경,
20175164,(주)빅마운틴컬쳐스,,,,사내커플의 외출
20175163,(주)영화사피어나,,"제작사,배급사,수입사",조병연,"프리즈너,도어락"
20175162,(주)영화사 쎈,,제작사,하정석,
20139220,(주)시네마리퍼블릭,,"제작사,배급사,수입사",이상원,"다크 아이리스,파이널 매치,고스트 소스 제로,선셋 파크,마야2,네시 앤 미,체크 포인트 ,미션 이스탄불4: 익스트림 데이,미션 이스탄불5: 더 파이널,별나라 몰리 몬스터,로스트 솔라스,사이드 이펙트,사이클로트론,인 서클,팩트 살인,미션 이스탄불,더 호드,익스펜더블 에셋,가미카제,눈의 여왕 3: 눈과 불의 마법대결,킬 케인,드림 쏭,세이크리드 하트,스틸 얼라이브,컴 아웃 파이팅,포퓰레이션 제로,딜레마,액트 오브 워,다크 리플렉션,폴리캅,굿 파이터,퍼펙트 크라임,임베디드,페이 더 고스트,죽음의 졸업파티,에조: 인류 최후의 전쟁,콜 미 킹,슈퍼 밥,마이크롭 앤 가솔린,위아 유어 프렌즈,미스터 하이네켄,리틀드래곤 코코넛,엑시덴탈 러브,데이 릴리즈,사스콰치: 죽음의 숲,언럭키맨,폴더: 살인게임,햄릿 고스트,다크 하트,언노운 게스트,미션 이스탄불3: 더 리벤지,라이즈,페이스 오브 데블,더 라스트: 최후의 날,데몬: 악령의 저주,트릭,특별수사대,데블스 윙즈,인사이드 워,어쌔신즈,빈야드: 레드 와인의 저주,터널 오브 에어리언,눈의 여왕 2: 트롤의 마법거울,웨스턴 리벤지,행복배달부 팻아저씨,레아: 더 안드로이드,우리 동네 히어로,미션 이스탄불2: 웰컴 투 함부르크,러브 앤 아트,기적의 피아노,드론: 미래전쟁,더블유엠디: 대량살상무기,렘넌트: 생존자들,비포 : 불가사의한 피라미드,비포 : 치즈와 초콜릿을 찾아서,천번의 굿나잇,마이 블랭키,데스 콜,라스트 데이즈,얼리전스,컬러 오브 라이프,다크 투어리스트,써스펜션,비포 : 하늘을 나는 강아지의 모험,로덴시아: 마법왕국의 전설,그레이트 파이트,스노우 비스트,데드 웨스트,다크니스: 타락천사,존 라베 : 난징 대학살,컴 투게더,크레이지,네이비씰: 어둠의 전쟁,조제, 호랑이 그리고 물고기들,타임 체인저,셜록: 죽음의 덫 "
20169192,(주)미디어파크엔터테인먼트,,제작사,김정환,
20100858,(주)한컴,Hancomm,"제작사,배급사,수입사,상영업,저작권관련사",고영섭,"지구대표 롤링스타즈,파괴된 사나이,비밀애,핸드폰"
20175141,오피오티픽쳐스,OPOT Pictures,제작사,정윤석,밤섬해적단 서울불바다
20136895,서울 국제 만화 애니메니션 페스티벌,Seoul International Cartoon & Animation Festival (SICAF),,,
20161603,봄내필름,Bomnae Films,"제작사,배급사",장우진,"정말 먼 곳,겨울밤에,초행,춘천, 춘천"
20175101,한량웍스,,제작사,김나래,
20156051,(주)브라더픽쳐스,,"제작사,배급사",이명재,죽지않는 인간들의 밤
20101113,㈜스토리셋,"Storyset Co., Ltd.",제작사,이임주,"종이꽃,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,블랙 가스펠,용서,회복"
20174921,(유)박열문화전문회사,,제작사,,박열
20175081,진도아리랑 시네마,,상영업,박정석,
20063000,제이더블유티 애드벤처(주),,제작사,신준호,
20062841,재스민픽처스,Jasmine Pictures,제작사,정용원,
20175044,씨엠지초록별,,제작사,김태연,꽃손
20175061,픽쳐짠,,제작사,이재형,
20175043,(주)민병훈필름,,배급사,민병훈,
20175042,(주)가족영화사,,제작사,양기태,
20175041,(주)강릉자동차극장,,상영업,박정은,
20140909,(주)인사이드픽쳐스,,제작사,한상범,극적인 하룻밤
20123155,(주)해무,,제작사,조능연,해무(海霧)
20173641,(주)영화사 무일,WUYI FILMS,제작사,유우정,
20154488,(주)영화나무,"Movie Tree Co., Ltd.",제작사,임지문,스물
20062302,(주)더줌픽쳐스,The Zoom Pictures inc,"제작사,배급사,수입사",원정수,해로 (偕老)
20174981,822 필름,822 Film,제작사,강진석,"굿바이 마이 러브NK: 붉은 청춘,고려 아리랑: 천산의 디바"
20175001,주식회사 해리슨앤컴퍼니,Harrison & Company,"배급사,수입사",이현렬,"그래비티,라이프 오브 파이,아바타,다크 나이트,버킷 리스트:죽기전에 꼭 하고싶은것들,노인을 위한 나라는 없다,그 여자 작사 그 남자 작곡,트루먼 쇼,블레이드 러너: 파이널 컷"
20174963,청주대학교 영화학과,,제작사,,어떤 하루
20174962,(주)네스팅,,"제작사,배급사",,섹스메이트
20174941,배드픽쳐스,,제작사,,옆집여자
20155628,(주)키노매틱픽쳐스,"Kinomatic Pictures, Inc.","제작사,배급사,수입사,해외세일즈사,홍보사,제작서비스-로케이션,프로덕션 서비스",이영원,
20139695,샤인시네마코리아(주),Shine Cinema Korea Inc.,"제작사,기타",이협노,
20100539,서울애니메이션센터,Seoul Animation Center,제작사,,"호박전,도시에서 그녀가 피할 수 없는 것들"
20174901,우리영화,,제작사,신인한,
20174881,(주)에이투지미디어,,"제작사,배급사",주인규,
20156489,(주)일조스튜디오,,제작사,신대용,
20174861,(주)스토리온,STORYON,제작사,김옥영,
20126155,스토리텔링연구소온,,제작사,김옥영,
20174842,봄베씨네,,"제작사,배급사",박중하,THE FINALS
20174481,헤이앤컴퍼니,,제작사,조완웅,파란나비효과
20100295,(주)에스씨에스엔터테인먼트,SCS Entertainment Inc.,제작사,이주익,"징기스칸: 지살령,만추,워리어스 웨이,묵공,백만장자의 첫사랑,칠검,투 가이즈,부용진,아들의 것"
20141628,(주)피지필름,,제작사,박직연,
20156848,(주)백그림,,"제작사,배급사,수입사,상영업",백승환,"온리 갓 노우즈 에브리띵,더블패티,큰엄마의 미친봉고,첫잔처럼,오만,군산: 거위를 노래하다,아티스트: 다시 태어나다,창간호"
20174822,(주)쎄니트 인천논현지점,,상영업,박승배,
20123335,더 필름클래식 프로덕션,THE FILMCLASSIC PRODUCTION,"제작사,배급사,수입사",박영철,"방문객,내 마음의 고향,동학, 수운 최제우,론리네스"
20174781,(주)메시지필름,,제작사,신창환,
20100035,화이트리시네마,WhiteLEECinema,"제작사,투자조합,제작서비스-기획",이동권,"정승필 실종사건,나두야 간다,동감"
20100934,(주)씨엘엔터테인먼트,"CL entertainment, Inc.",제작사,이상훈,"7번방의 선물,챔프,마음이2,킹콩을 들다"
20161165,무비바이러스㈜,MOVIE VIRUS CO.,제작사,김동균,
20169368,(주)사이드미러,,제작사,서동현,"찬실이는 복도 많지,곡성"
20102119,서울예술대학,Seoul Institute of the Arts,"제작사,영화교육기관-대학교",유덕형,"이별식당,렛 미 아웃,학생 영화,해녀의 노래"
20174761,딥 포커스,,"제작사,배급사",,재꽃
20100929,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),KT&G SangsangMadang,"제작사,배급사,수입사,제작서비스-후반작업(VFX)",김준,"보희와 녹양,집의 시간들,피의 연대기,땐뽀걸즈,이태원,할머니의 먼 집,문영,초인,반짝이는 박수 소리,꿈보다 해몽,족구왕,이것이 우리의 끝이다,셔틀콕,마이 플레이스,경복,러시안 소설,환상속의 그대,엔드 오브 왓치,사다코 3D : 죽음의 동영상,나나나 : 여배우 민낯 프로젝트,데인저러스 메소드,우먼 인 블랙,초한지 - 천하대전,오래된 인력거,퍼펙트 센스,웨이크 우드,돼지의 왕,스톤,포인트 블랭크,디어 미,브라보! 재즈 라이프,브라더후드,조금만 더 가까이,경,아들의 여자,애정만세,환상극장,촌철살인,원 나잇 스탠드,사사건건,어떤 방문,황금시대"
20141331,윈드웰러스 필름(주),"Windwellers Films Co., Ltd",제작사,윤나경,누에치던 방
20161261,(주)빌리언픽쳐스,,"제작사,소속사",정성모,블랙아웃 (가제)
20125055,따듯한 영화사,,제작사,임대현,18: 우리들의 성장 느와르
20174682,(주)레드몽키픽처스,,제작사,김기용,
20174722,자투리필름,,제작사,박광만,
20060029,미라지엔터테인먼트,,수입사,김병문,"신 에반게리온 극장판,아이의 노랫소리를 들려줘,바이올렛 에버가든 오케스트라 콘서트 2021,극장판 바이올렛 에버가든,바이올렛 에버가든 – 영원과 자동 수기 인형 -,에반게리온 신극장판: Q,에반게리온 신극장판: 파,에반게리온 신극장판: 서"
20174701,(주)메가폰엔터테인먼트,,제작사,김철원,청춘빌라 살인사건
20174681,(주)마이애미미디어,,"제작사,배급사",심문보,"처제는, 처제와, 처제의...(무삭제판),처제는, 처제와, 처제의...,맛있는 아내(무삭제판),알래스카 북극곰(무삭제판),예쁜누나(감독판),알래스카 북극곰,예쁜누나,맛있는 아내,내 아내의 초대남들: 네토라레_무삭제판,형수의 직업_무삭제판,아내와 제자들: 네토라레,엄마의 직업 [무삭제판],내 아내의 초대남들:네토라레,형수의 직업,엄마의 직업"
20141388,(주)로커스,,제작사,김형순,"스즈메의 문단속,런닝맨 : 풀룰루의 역습"
20141659,기린그림,Giraffe Pictures,제작사,정다운,"위대한 계약: 파주, 책, 도시,이타미 준의 바다"
20156229,㈜엔팝,"Enpop, Co.Ltd.",제작사,강문주,
20174661,(주)더스퀘어,,제작서비스-미술,정성규,
20100143,필름라인,FILM LINE,"제작사,제작서비스-로케이션,프로덕션 서비스",김태식,"선샤인 패밀리,순풍어,태양을 쏴라 무삭제판,태양을 쏴라,숙희,붉은 바캉스 검은 웨딩 2,나쁜 놈이 더 잘 잔다,도쿄택시,아내의 애인을 만나다,미션바라바,붉은 바캉스 검은 웨딩"
20155211,(주)필름몬스터,"Film Monster Co., Ltd.",제작사,"이재규, 박철수",완벽한 타인
20100640,(주)디엔에이프로덕션,"DNA PRODUCTION CO.,LTD","제작사,프로덕션 서비스",박순홍,"마법천자문: 대마왕의 부활을 막아라,지금, 이대로가 좋아요,그녀는 예뻤다,리딕 - 헬리온 최후의 빛"
20174641,(주)다다엔터테인먼트,,제작사,채효경,
20123175,플로우식스(주),FLOW6,제작사,유재현,"괴물들,퇴마: 무녀굴,이웃사람"
20174622,주-스튜디오 돌곶이,,제작사,곽기혁,
20174621,영화사 녹색광선,,"제작사,배급사",문성호,
20174585,(주)티앤아이컬쳐스,,제작사,"배인주, 유영호",
20174602,(주)컴퍼니8,,"제작사,배급사",정근웅,
20174584,(주)스튜디오키스톤,,제작사,송주현,
20157711,(주)조이유니온,JoyUnion Pictures,"제작사,배급사",이상훈,
20174582,(주)계벽물산,,제작사,이계벽,
20139800,영화사 이지,,제작사,장익준,대부업자: 소울 앤 캐시
20173781,앤드모어,ANDMORE,제작사,손은철,
20174561,(주)나암에스앤에이치 아트센터,,제작서비스-세트,김정훈,
20060459,(주)에이포커뮤니케이션,"AFO Communications Co., Ltd.","제작사,프로덕션 서비스",김우경,
20174541,(주)위비콘,,제작사,양유승,
20100066,(주)모인그룹,More In Group,"제작사,배급사,수입사",정태진,"내겐 너무 소중한 너,서유기: 재세요왕,리틀 큐,팬레터,더 리프트,연인과 독재자,더 테너 리리코 스핀토,더테너 리리코 스핀토 감독판,이도공간,마스크"
20174521,(주)프라나미디어,,제작사,신옥철,
20174501,(주)영실업,,수입사,,베이블레이드 버스트 갓 : 갓 발키리의 탄생
